# timestamp,index,utilization.gpu,memory.used,power.draw (per-row)
2026/05/02 08:31:50.453, 0, 0 %, 15285 MiB, 56.36 W
2026/05/02 08:31:50.456, 1, 93 %, 14557 MiB, 154.22 W
2026/05/02 08:31:50.459, 2, 0 %, 11933 MiB, 54.76 W
2026/05/02 08:31:50.462, 3, 0 %, 15477 MiB, 48.46 W
2026/05/02 08:32:01.563, 0, 0 %, 15285 MiB, 55.63 W
2026/05/02 08:32:01.566, 1, 0 %, 14557 MiB, 46.16 W
2026/05/02 08:32:01.569, 2, 94 %, 11933 MiB, 202.34 W
2026/05/02 08:32:01.573, 3, 0 %, 15477 MiB, 40.40 W
2026/05/02 08:32:12.683, 0, 26 %, 15285 MiB, 55.70 W
2026/05/02 08:32:12.686, 1, 0 %, 14557 MiB, 45.98 W
2026/05/02 08:32:12.689, 2, 0 %, 11933 MiB, 66.94 W
2026/05/02 08:32:12.692, 3, 16 %, 15477 MiB, 120.16 W
2026/05/02 08:32:23.767, 0, 96 %, 15285 MiB, 58.09 W
2026/05/02 08:32:23.770, 1, 14 %, 14557 MiB, 129.07 W
2026/05/02 08:32:23.773, 2, 0 %, 11933 MiB, 57.20 W
2026/05/02 08:32:23.776, 3, 0 %, 15477 MiB, 47.98 W
2026/05/02 08:32:34.856, 0, 19 %, 15285 MiB, 66.03 W
2026/05/02 08:32:34.859, 1, 19 %, 14557 MiB, 81.00 W
2026/05/02 08:32:34.865, 2, 20 %, 11933 MiB, 92.76 W
2026/05/02 08:32:34.868, 3, 25 %, 15477 MiB, 53.54 W
2026/05/02 08:32:46.300, 0, 12 %, 15285 MiB, 51.78 W
2026/05/02 08:32:46.303, 1, 21 %, 14557 MiB, 50.10 W
2026/05/02 08:32:46.306, 2, 22 %, 11933 MiB, 82.46 W
2026/05/02 08:32:46.309, 3, 27 %, 15477 MiB, 70.50 W
2026/05/02 08:32:57.343, 0, 13 %, 15285 MiB, 53.26 W
2026/05/02 08:32:57.346, 1, 14 %, 14557 MiB, 53.49 W
2026/05/02 08:32:57.349, 2, 16 %, 11933 MiB, 92.63 W
2026/05/02 08:32:57.352, 3, 24 %, 15477 MiB, 52.36 W
2026/05/02 08:33:08.987, 0, 19 %, 15285 MiB, 86.16 W
2026/05/02 08:33:08.993, 1, 17 %, 14557 MiB, 41.35 W
2026/05/02 08:33:08.996, 2, 22 %, 11933 MiB, 58.42 W
2026/05/02 08:33:08.999, 3, 27 %, 15477 MiB, 53.06 W
2026/05/02 08:33:19.987, 0, 13 %, 15285 MiB, 48.40 W
2026/05/02 08:33:19.990, 1, 14 %, 14557 MiB, 43.30 W
2026/05/02 08:33:19.996, 2, 19 %, 11933 MiB, 64.01 W
2026/05/02 08:33:19.999, 3, 19 %, 15477 MiB, 82.42 W
2026/05/02 08:33:31.039, 0, 13 %, 15285 MiB, 46.79 W
2026/05/02 08:33:31.042, 1, 19 %, 14557 MiB, 40.97 W
2026/05/02 08:33:31.045, 2, 15 %, 11933 MiB, 57.83 W
2026/05/02 08:33:31.048, 3, 18 %, 15477 MiB, 51.73 W
2026/05/02 08:33:42.102, 0, 19 %, 15285 MiB, 53.99 W
2026/05/02 08:33:42.107, 1, 17 %, 14557 MiB, 57.62 W
2026/05/02 08:33:42.109, 2, 22 %, 11933 MiB, 95.25 W
2026/05/02 08:33:42.115, 3, 24 %, 15477 MiB, 51.60 W
2026/05/02 08:33:53.506, 0, 14 %, 15285 MiB, 52.05 W
2026/05/02 08:33:53.510, 1, 21 %, 14557 MiB, 51.08 W
2026/05/02 08:33:53.513, 2, 22 %, 11933 MiB, 84.85 W
2026/05/02 08:33:53.517, 3, 27 %, 15477 MiB, 64.25 W
2026/05/02 08:34:04.570, 0, 19 %, 15285 MiB, 72.15 W
2026/05/02 08:34:04.573, 1, 21 %, 14557 MiB, 87.33 W
2026/05/02 08:34:04.576, 2, 22 %, 11933 MiB, 61.78 W
2026/05/02 08:34:04.579, 3, 28 %, 15477 MiB, 47.49 W
2026/05/02 08:34:15.573, 0, 19 %, 15285 MiB, 81.98 W
2026/05/02 08:34:15.576, 1, 18 %, 14557 MiB, 41.84 W
2026/05/02 08:34:15.579, 2, 17 %, 11933 MiB, 58.41 W
2026/05/02 08:34:15.582, 3, 19 %, 15477 MiB, 57.68 W
2026/05/02 08:34:26.625, 0, 62 %, 15285 MiB, 138.84 W
2026/05/02 08:34:26.628, 1, 0 %, 14557 MiB, 40.14 W
2026/05/02 08:34:26.631, 2, 0 %, 11933 MiB, 54.07 W
2026/05/02 08:34:26.633, 3, 0 %, 15477 MiB, 48.71 W
2026/05/02 08:34:37.635, 0, 16 %, 15285 MiB, 77.36 W
2026/05/02 08:34:37.639, 1, 18 %, 14557 MiB, 81.00 W
2026/05/02 08:34:37.644, 2, 18 %, 11933 MiB, 113.85 W
2026/05/02 08:34:37.647, 3, 23 %, 15477 MiB, 54.49 W
2026/05/02 08:34:48.707, 0, 88 %, 15285 MiB, 74.41 W
2026/05/02 08:34:48.711, 1, 0 %, 14557 MiB, 46.74 W
2026/05/02 08:34:48.714, 2, 0 %, 11933 MiB, 66.74 W
2026/05/02 08:34:48.716, 3, 0 %, 15477 MiB, 49.72 W
2026/05/02 08:35:00.184, 0, 48 %, 15285 MiB, 93.15 W
2026/05/02 08:35:00.187, 1, 0 %, 14557 MiB, 47.20 W
2026/05/02 08:35:00.190, 2, 0 %, 11933 MiB, 66.94 W
2026/05/02 08:35:00.194, 3, 0 %, 15477 MiB, 48.71 W
2026/05/02 08:35:11.267, 0, 42 %, 15285 MiB, 59.88 W
2026/05/02 08:35:11.270, 1, 0 %, 14557 MiB, 40.46 W
2026/05/02 08:35:11.275, 2, 0 %, 11933 MiB, 67.52 W
2026/05/02 08:35:11.278, 3, 10 %, 15477 MiB, 49.02 W
2026/05/02 08:35:22.371, 0, 96 %, 15285 MiB, 132.95 W
2026/05/02 08:35:22.374, 1, 0 %, 14557 MiB, 46.46 W
2026/05/02 08:35:22.378, 2, 0 %, 11933 MiB, 64.50 W
2026/05/02 08:35:22.381, 3, 0 %, 15477 MiB, 48.44 W
2026/05/02 08:35:33.467, 0, 47 %, 15285 MiB, 60.99 W
2026/05/02 08:35:33.470, 1, 0 %, 14557 MiB, 46.22 W
2026/05/02 08:35:33.473, 2, 0 %, 11933 MiB, 67.14 W
2026/05/02 08:35:33.476, 3, 4 %, 15477 MiB, 124.44 W
2026/05/02 08:35:44.521, 0, 18 %, 15285 MiB, 85.84 W
2026/05/02 08:35:44.524, 1, 18 %, 14557 MiB, 82.56 W
2026/05/02 08:35:44.527, 2, 19 %, 11933 MiB, 70.45 W
2026/05/02 08:35:44.530, 3, 24 %, 15477 MiB, 63.23 W
2026/05/02 08:35:55.631, 0, 42 %, 15285 MiB, 60.12 W
2026/05/02 08:35:55.634, 1, 0 %, 14557 MiB, 46.77 W
2026/05/02 08:35:55.637, 2, 4 %, 11933 MiB, 67.75 W
2026/05/02 08:35:55.640, 3, 0 %, 15477 MiB, 49.47 W
2026/05/02 08:36:07.245, 0, 17 %, 15285 MiB, 98.62 W
2026/05/02 08:36:07.248, 1, 18 %, 14557 MiB, 49.04 W
2026/05/02 08:36:07.251, 2, 19 %, 11933 MiB, 71.67 W
2026/05/02 08:36:07.254, 3, 24 %, 15477 MiB, 53.75 W
2026/05/02 08:36:18.377, 0, 41 %, 15285 MiB, 60.37 W
2026/05/02 08:36:18.380, 1, 0 %, 14557 MiB, 46.76 W
2026/05/02 08:36:18.384, 2, 4 %, 11933 MiB, 67.50 W
2026/05/02 08:36:18.387, 3, 0 %, 15477 MiB, 50.47 W
2026/05/02 08:36:29.455, 0, 18 %, 15285 MiB, 50.53 W
2026/05/02 08:36:29.458, 1, 18 %, 14557 MiB, 54.90 W
2026/05/02 08:36:29.461, 2, 19 %, 11933 MiB, 87.41 W
2026/05/02 08:36:29.464, 3, 24 %, 15477 MiB, 132.76 W
2026/05/02 08:36:40.480, 0, 42 %, 15285 MiB, 70.51 W
2026/05/02 08:36:40.484, 1, 0 %, 14557 MiB, 46.76 W
2026/05/02 08:36:40.486, 2, 0 %, 11933 MiB, 67.27 W
2026/05/02 08:36:40.489, 3, 4 %, 15477 MiB, 49.50 W
2026/05/02 08:36:51.516, 0, 17 %, 15285 MiB, 70.53 W
2026/05/02 08:36:51.519, 1, 18 %, 14557 MiB, 75.37 W
2026/05/02 08:36:51.522, 2, 18 %, 11933 MiB, 118.22 W
2026/05/02 08:36:51.525, 3, 24 %, 15477 MiB, 54.20 W
2026/05/02 08:37:02.577, 0, 42 %, 15285 MiB, 69.09 W
2026/05/02 08:37:02.580, 1, 0 %, 14557 MiB, 47.01 W
2026/05/02 08:37:02.583, 2, 4 %, 11933 MiB, 66.99 W
2026/05/02 08:37:02.589, 3, 0 %, 15477 MiB, 48.52 W
2026/05/02 08:37:14.106, 0, 16 %, 15285 MiB, 77.56 W
2026/05/02 08:37:14.109, 1, 18 %, 14557 MiB, 103.79 W
2026/05/02 08:37:14.112, 2, 19 %, 11933 MiB, 81.39 W
2026/05/02 08:37:14.118, 3, 23 %, 15477 MiB, 55.67 W
2026/05/02 08:37:25.156, 0, 25 %, 15285 MiB, 57.45 W
2026/05/02 08:37:25.159, 1, 2 %, 14557 MiB, 47.26 W
2026/05/02 08:37:25.162, 2, 0 %, 11933 MiB, 66.99 W
2026/05/02 08:37:25.165, 3, 0 %, 15477 MiB, 49.47 W
2026/05/02 08:37:36.317, 0, 9 %, 15285 MiB, 55.18 W
2026/05/02 08:37:36.321, 1, 0 %, 14557 MiB, 46.43 W
2026/05/02 08:37:36.323, 2, 0 %, 11933 MiB, 62.76 W
2026/05/02 08:37:36.326, 3, 35 %, 15477 MiB, 113.09 W
2026/05/02 08:37:47.381, 0, 16 %, 15285 MiB, 59.00 W
2026/05/02 08:37:47.387, 1, 19 %, 14557 MiB, 52.68 W
2026/05/02 08:37:47.393, 2, 19 %, 11933 MiB, 80.36 W
2026/05/02 08:37:47.396, 3, 21 %, 15477 MiB, 109.19 W
2026/05/02 08:37:58.418, 0, 0 %, 15285 MiB, 47.31 W
2026/05/02 08:37:58.421, 1, 0 %, 14557 MiB, 47.29 W
2026/05/02 08:37:58.424, 2, 0 %, 11933 MiB, 67.07 W
2026/05/02 08:37:58.427, 3, 0 %, 15477 MiB, 48.80 W
2026/05/02 08:38:09.519, 0, 41 %, 15285 MiB, 57.97 W
2026/05/02 08:38:09.524, 1, 0 %, 14557 MiB, 47.26 W
2026/05/02 08:38:09.527, 2, 0 %, 11933 MiB, 66.77 W
2026/05/02 08:38:09.530, 3, 2 %, 15477 MiB, 49.26 W
2026/05/02 08:38:20.964, 0, 17 %, 15285 MiB, 68.91 W
2026/05/02 08:38:20.968, 1, 20 %, 14557 MiB, 43.24 W
2026/05/02 08:38:20.970, 2, 21 %, 11933 MiB, 60.81 W
2026/05/02 08:38:20.973, 3, 25 %, 15477 MiB, 84.74 W
2026/05/02 08:38:32.082, 0, 0 %, 15285 MiB, 55.37 W
2026/05/02 08:38:32.085, 1, 0 %, 14557 MiB, 47.56 W
2026/05/02 08:38:32.088, 2, 0 %, 11933 MiB, 67.32 W
2026/05/02 08:38:32.091, 3, 0 %, 15477 MiB, 48.84 W
2026/05/02 08:38:43.141, 0, 42 %, 15285 MiB, 63.98 W
2026/05/02 08:38:43.144, 1, 0 %, 14557 MiB, 47.47 W
2026/05/02 08:38:43.149, 2, 2 %, 11933 MiB, 83.74 W
2026/05/02 08:38:43.152, 3, 0 %, 15477 MiB, 48.52 W
2026/05/02 08:38:54.237, 0, 17 %, 15285 MiB, 66.24 W
2026/05/02 08:38:54.241, 1, 16 %, 14557 MiB, 68.39 W
2026/05/02 08:38:54.244, 2, 20 %, 11933 MiB, 119.81 W
2026/05/02 08:38:54.247, 3, 22 %, 15477 MiB, 60.28 W
2026/05/02 08:39:05.477, 0, 17 %, 15285 MiB, 79.34 W
2026/05/02 08:39:05.480, 1, 15 %, 14557 MiB, 43.00 W
2026/05/02 08:39:05.483, 2, 21 %, 11933 MiB, 59.56 W
2026/05/02 08:39:05.489, 3, 19 %, 15477 MiB, 73.61 W
2026/05/02 08:39:16.709, 0, 12 %, 15285 MiB, 58.94 W
2026/05/02 08:39:16.712, 1, 0 %, 14557 MiB, 47.26 W
2026/05/02 08:39:16.715, 2, 53 %, 11933 MiB, 63.86 W
2026/05/02 08:39:16.718, 3, 0 %, 15477 MiB, 48.53 W
2026/05/02 08:39:28.139, 0, 17 %, 15285 MiB, 96.73 W
2026/05/02 08:39:28.143, 1, 19 %, 14557 MiB, 49.53 W
2026/05/02 08:39:28.146, 2, 19 %, 11933 MiB, 72.59 W
2026/05/02 08:39:28.149, 3, 21 %, 15477 MiB, 72.11 W
2026/05/02 08:39:39.176, 0, 17 %, 15285 MiB, 58.48 W
2026/05/02 08:39:39.179, 1, 15 %, 14557 MiB, 53.13 W
2026/05/02 08:39:39.182, 2, 20 %, 11933 MiB, 79.67 W
2026/05/02 08:39:39.185, 3, 25 %, 15477 MiB, 109.81 W
2026/05/02 08:39:50.249, 0, 41 %, 15285 MiB, 61.58 W
2026/05/02 08:39:50.252, 1, 2 %, 14557 MiB, 47.26 W
2026/05/02 08:39:50.255, 2, 0 %, 11933 MiB, 54.87 W
2026/05/02 08:39:50.258, 3, 0 %, 15477 MiB, 49.26 W
2026/05/02 08:40:01.428, 0, 17 %, 15285 MiB, 79.04 W
2026/05/02 08:40:01.431, 1, 18 %, 14557 MiB, 92.34 W
2026/05/02 08:40:01.435, 2, 19 %, 11933 MiB, 102.15 W
2026/05/02 08:40:01.438, 3, 21 %, 15477 MiB, 54.21 W
2026/05/02 08:40:12.677, 0, 17 %, 15285 MiB, 89.61 W
2026/05/02 08:40:12.680, 1, 17 %, 14557 MiB, 103.08 W
2026/05/02 08:40:12.683, 2, 19 %, 11933 MiB, 88.09 W
2026/05/02 08:40:12.689, 3, 22 %, 15477 MiB, 56.40 W
2026/05/02 08:40:23.756, 0, 23 %, 15285 MiB, 53.33 W
2026/05/02 08:40:23.759, 1, 2 %, 14557 MiB, 47.74 W
2026/05/02 08:40:23.762, 2, 2 %, 11933 MiB, 66.77 W
2026/05/02 08:40:23.765, 3, 2 %, 15477 MiB, 49.75 W
2026/05/02 08:40:35.222, 0, 10 %, 15285 MiB, 60.67 W
2026/05/02 08:40:35.225, 1, 1 %, 14557 MiB, 63.31 W
2026/05/02 08:40:35.230, 2, 0 %, 11933 MiB, 134.20 W
2026/05/02 08:40:35.233, 3, 47 %, 15477 MiB, 50.56 W
2026/05/02 08:40:46.336, 0, 17 %, 15285 MiB, 94.40 W
2026/05/02 08:40:46.340, 1, 19 %, 14557 MiB, 59.41 W
2026/05/02 08:40:46.344, 2, 20 %, 11933 MiB, 71.66 W
2026/05/02 08:40:46.347, 3, 25 %, 15477 MiB, 68.22 W
2026/05/02 08:40:57.377, 0, 17 %, 15285 MiB, 55.57 W
2026/05/02 08:40:57.380, 1, 15 %, 14557 MiB, 48.26 W
2026/05/02 08:40:57.386, 2, 20 %, 11933 MiB, 68.05 W
2026/05/02 08:40:57.389, 3, 25 %, 15477 MiB, 49.54 W
2026/05/02 08:41:08.476, 0, 39 %, 15285 MiB, 60.78 W
2026/05/02 08:41:08.480, 1, 0 %, 14557 MiB, 47.89 W
2026/05/02 08:41:08.483, 2, 5 %, 11933 MiB, 140.86 W
2026/05/02 08:41:08.486, 3, 0 %, 15477 MiB, 49.65 W
2026/05/02 08:41:19.728, 0, 17 %, 15285 MiB, 80.46 W
2026/05/02 08:41:19.731, 1, 19 %, 14557 MiB, 50.26 W
2026/05/02 08:41:19.734, 2, 20 %, 11933 MiB, 73.36 W
2026/05/02 08:41:19.737, 3, 25 %, 15477 MiB, 78.66 W
2026/05/02 08:41:30.957, 0, 15 %, 15285 MiB, 68.14 W
2026/05/02 08:41:30.961, 1, 19 %, 14557 MiB, 73.24 W
2026/05/02 08:41:30.964, 2, 20 %, 11933 MiB, 119.97 W
2026/05/02 08:41:30.967, 3, 24 %, 15477 MiB, 52.74 W
2026/05/02 08:41:42.352, 0, 45 %, 15285 MiB, 62.25 W
2026/05/02 08:41:42.355, 1, 0 %, 14557 MiB, 47.71 W
2026/05/02 08:41:42.358, 2, 0 %, 11933 MiB, 66.49 W
2026/05/02 08:41:42.361, 3, 0 %, 15477 MiB, 49.68 W
2026/05/02 08:41:53.473, 0, 42 %, 15285 MiB, 78.24 W
2026/05/02 08:41:53.476, 1, 0 %, 14557 MiB, 47.68 W
2026/05/02 08:41:53.479, 2, 0 %, 11933 MiB, 66.65 W
2026/05/02 08:41:53.485, 3, 2 %, 15477 MiB, 117.23 W
2026/05/02 08:42:04.540, 0, 17 %, 15285 MiB, 94.22 W
2026/05/02 08:42:04.543, 1, 19 %, 14557 MiB, 101.81 W
2026/05/02 08:42:04.546, 2, 20 %, 11933 MiB, 69.97 W
2026/05/02 08:42:04.549, 3, 25 %, 15477 MiB, 58.38 W
2026/05/02 08:42:15.640, 0, 16 %, 15285 MiB, 86.03 W
2026/05/02 08:42:15.646, 1, 14 %, 14557 MiB, 104.36 W
2026/05/02 08:42:15.649, 2, 19 %, 11933 MiB, 78.76 W
2026/05/02 08:42:15.652, 3, 26 %, 15477 MiB, 48.16 W
2026/05/02 08:42:26.687, 0, 50 %, 15285 MiB, 59.31 W
2026/05/02 08:42:26.694, 1, 9 %, 14557 MiB, 134.31 W
2026/05/02 08:42:26.698, 2, 0 %, 11933 MiB, 67.14 W
2026/05/02 08:42:26.701, 3, 0 %, 15477 MiB, 48.70 W
2026/05/02 08:42:38.006, 0, 0 %, 15285 MiB, 55.08 W
2026/05/02 08:42:38.010, 1, 0 %, 14557 MiB, 48.03 W
2026/05/02 08:42:38.013, 2, 0 %, 11933 MiB, 67.07 W
2026/05/02 08:42:38.016, 3, 52 %, 15477 MiB, 50.28 W
2026/05/02 08:42:49.620, 0, 47 %, 15285 MiB, 58.90 W
2026/05/02 08:42:49.624, 1, 0 %, 14557 MiB, 47.74 W
2026/05/02 08:42:49.627, 2, 10 %, 11933 MiB, 74.29 W
2026/05/02 08:42:49.630, 3, 0 %, 15477 MiB, 49.26 W
2026/05/02 08:43:00.747, 0, 15 %, 15285 MiB, 73.57 W
2026/05/02 08:43:00.754, 1, 18 %, 14557 MiB, 65.60 W
2026/05/02 08:43:00.757, 2, 18 %, 11933 MiB, 90.14 W
2026/05/02 08:43:00.760, 3, 24 %, 15477 MiB, 46.00 W
2026/05/02 08:43:11.973, 0, 57 %, 15285 MiB, 85.29 W
2026/05/02 08:43:11.976, 1, 0 %, 14557 MiB, 47.71 W
2026/05/02 08:43:11.979, 2, 0 %, 11933 MiB, 64.06 W
2026/05/02 08:43:11.982, 3, 0 %, 15477 MiB, 48.74 W
2026/05/02 08:43:23.048, 0, 44 %, 15285 MiB, 57.45 W
2026/05/02 08:43:23.051, 1, 9 %, 14557 MiB, 51.36 W
2026/05/02 08:43:23.054, 2, 0 %, 11933 MiB, 66.29 W
2026/05/02 08:43:23.058, 3, 0 %, 15477 MiB, 48.78 W
2026/05/02 08:43:34.151, 0, 57 %, 15285 MiB, 56.74 W
2026/05/02 08:43:34.154, 1, 0 %, 14557 MiB, 47.74 W
2026/05/02 08:43:34.157, 2, 0 %, 11933 MiB, 67.50 W
2026/05/02 08:43:34.160, 3, 0 %, 15477 MiB, 48.77 W
2026/05/02 08:43:45.245, 0, 22 %, 15285 MiB, 55.46 W
2026/05/02 08:43:45.248, 1, 0 %, 14557 MiB, 40.89 W
2026/05/02 08:43:45.251, 2, 0 %, 11933 MiB, 64.26 W
2026/05/02 08:43:45.254, 3, 90 %, 15477 MiB, 118.21 W
2026/05/02 08:43:56.886, 0, 48 %, 15285 MiB, 69.06 W
2026/05/02 08:43:56.892, 1, 10 %, 14557 MiB, 48.44 W
2026/05/02 08:43:56.895, 2, 0 %, 11933 MiB, 66.25 W
2026/05/02 08:43:56.898, 3, 0 %, 15477 MiB, 47.77 W
2026/05/02 08:44:07.953, 0, 46 %, 15285 MiB, 58.66 W
2026/05/02 08:44:07.956, 1, 0 %, 14557 MiB, 47.49 W
2026/05/02 08:44:07.960, 2, 0 %, 11933 MiB, 67.02 W
2026/05/02 08:44:07.963, 3, 10 %, 15477 MiB, 49.26 W
2026/05/02 08:44:19.182, 0, 0 %, 15285 MiB, 56.40 W
2026/05/02 08:44:19.185, 1, 95 %, 14557 MiB, 136.66 W
2026/05/02 08:44:19.188, 2, 0 %, 11933 MiB, 66.41 W
2026/05/02 08:44:19.191, 3, 0 %, 15477 MiB, 49.17 W
2026/05/02 08:44:30.252, 0, 42 %, 15285 MiB, 57.48 W
2026/05/02 08:44:30.256, 1, 0 %, 14557 MiB, 47.50 W
2026/05/02 08:44:30.262, 2, 10 %, 11933 MiB, 64.82 W
2026/05/02 08:44:30.265, 3, 0 %, 15477 MiB, 49.01 W
2026/05/02 08:44:41.469, 0, 13 %, 15285 MiB, 60.49 W
2026/05/02 08:44:41.472, 1, 16 %, 14557 MiB, 67.95 W
2026/05/02 08:44:41.475, 2, 19 %, 11933 MiB, 122.00 W
2026/05/02 08:44:41.478, 3, 26 %, 15477 MiB, 45.26 W
2026/05/02 08:44:52.632, 0, 79 %, 15285 MiB, 125.25 W
2026/05/02 08:44:52.636, 1, 0 %, 14557 MiB, 46.94 W
2026/05/02 08:44:52.639, 2, 0 %, 11933 MiB, 66.69 W
2026/05/02 08:44:52.642, 3, 0 %, 15477 MiB, 47.98 W
2026/05/02 08:45:04.092, 0, 40 %, 15285 MiB, 85.48 W
2026/05/02 08:45:04.095, 1, 1 %, 14557 MiB, 47.46 W
2026/05/02 08:45:04.098, 2, 24 %, 11933 MiB, 66.73 W
2026/05/02 08:45:04.101, 3, 0 %, 15477 MiB, 48.46 W
2026/05/02 08:45:15.213, 0, 41 %, 15285 MiB, 58.42 W
2026/05/02 08:45:15.220, 1, 0 %, 14557 MiB, 47.26 W
2026/05/02 08:45:15.222, 2, 12 %, 11933 MiB, 65.31 W
2026/05/02 08:45:15.225, 3, 0 %, 15477 MiB, 48.04 W
2026/05/02 08:45:26.350, 0, 65 %, 15285 MiB, 98.78 W
2026/05/02 08:45:26.353, 1, 0 %, 14557 MiB, 46.98 W
2026/05/02 08:45:26.356, 2, 0 %, 11933 MiB, 65.97 W
2026/05/02 08:45:26.359, 3, 0 %, 15477 MiB, 48.25 W
2026/05/02 08:45:37.577, 0, 45 %, 15285 MiB, 62.52 W
2026/05/02 08:45:37.582, 1, 1 %, 14557 MiB, 47.22 W
2026/05/02 08:45:37.585, 2, 0 %, 11933 MiB, 67.22 W
2026/05/02 08:45:37.588, 3, 0 %, 15477 MiB, 48.49 W
2026/05/02 08:45:48.769, 0, 16 %, 15285 MiB, 55.67 W
2026/05/02 08:45:48.772, 1, 0 %, 14557 MiB, 46.70 W
2026/05/02 08:45:48.775, 2, 0 %, 11933 MiB, 66.69 W
2026/05/02 08:45:48.778, 3, 94 %, 15477 MiB, 123.72 W
2026/05/02 08:45:59.971, 0, 20 %, 15285 MiB, 77.81 W
2026/05/02 08:45:59.974, 1, 0 %, 14557 MiB, 47.71 W
2026/05/02 08:45:59.977, 2, 0 %, 11933 MiB, 54.10 W
2026/05/02 08:45:59.980, 3, 0 %, 15477 MiB, 48.98 W
2026/05/02 08:46:11.555, 0, 53 %, 15285 MiB, 59.15 W
2026/05/02 08:46:11.558, 1, 0 %, 14557 MiB, 46.28 W
2026/05/02 08:46:11.561, 2, 0 %, 11933 MiB, 67.52 W
2026/05/02 08:46:11.564, 3, 0 %, 15477 MiB, 40.75 W
2026/05/02 08:46:22.708, 0, 97 %, 15285 MiB, 131.89 W
2026/05/02 08:46:22.712, 1, 0 %, 14557 MiB, 45.97 W
2026/05/02 08:46:22.715, 2, 0 %, 11933 MiB, 66.93 W
2026/05/02 08:46:22.717, 3, 0 %, 15477 MiB, 48.71 W
2026/05/02 08:46:33.869, 0, 54 %, 15285 MiB, 122.10 W
2026/05/02 08:46:33.872, 1, 0 %, 14557 MiB, 46.19 W
2026/05/02 08:46:33.875, 2, 0 %, 11933 MiB, 114.98 W
2026/05/02 08:46:33.878, 3, 0 %, 15477 MiB, 48.40 W
2026/05/02 08:46:44.948, 0, 49 %, 15285 MiB, 56.99 W
2026/05/02 08:46:44.953, 1, 0 %, 14557 MiB, 46.28 W
2026/05/02 08:46:44.956, 2, 0 %, 11933 MiB, 66.04 W
2026/05/02 08:46:44.959, 3, 10 %, 15477 MiB, 48.53 W
2026/05/02 08:46:56.148, 0, 96 %, 15285 MiB, 141.07 W
2026/05/02 08:46:56.152, 1, 0 %, 14557 MiB, 39.40 W
2026/05/02 08:46:56.154, 2, 0 %, 11933 MiB, 66.93 W
2026/05/02 08:46:56.157, 3, 0 %, 15477 MiB, 48.71 W
2026/05/02 08:47:07.205, 0, 32 %, 15285 MiB, 56.74 W
2026/05/02 08:47:07.208, 1, 0 %, 14557 MiB, 46.52 W
2026/05/02 08:47:07.211, 2, 38 %, 11933 MiB, 67.50 W
2026/05/02 08:47:07.214, 3, 0 %, 15477 MiB, 48.28 W
2026/05/02 08:47:18.676, 0, 42 %, 15285 MiB, 57.20 W
2026/05/02 08:47:18.679, 1, 0 %, 14557 MiB, 46.04 W
2026/05/02 08:47:18.682, 2, 0 %, 11933 MiB, 67.75 W
2026/05/02 08:47:18.686, 3, 10 %, 15477 MiB, 48.52 W
2026/05/02 08:47:29.727, 0, 17 %, 15285 MiB, 92.78 W
2026/05/02 08:47:29.731, 1, 17 %, 14557 MiB, 48.56 W
2026/05/02 08:47:29.734, 2, 17 %, 11933 MiB, 59.77 W
2026/05/02 08:47:29.737, 3, 25 %, 15477 MiB, 72.15 W
2026/05/02 08:47:40.769, 0, 19 %, 15285 MiB, 55.17 W
2026/05/02 08:47:40.772, 1, 20 %, 14557 MiB, 57.83 W
2026/05/02 08:47:40.775, 2, 22 %, 11933 MiB, 94.75 W
2026/05/02 08:47:40.778, 3, 21 %, 15477 MiB, 52.57 W
2026/05/02 08:47:51.809, 0, 16 %, 15285 MiB, 49.86 W
2026/05/02 08:47:51.812, 1, 21 %, 14557 MiB, 47.19 W
2026/05/02 08:47:51.815, 2, 22 %, 11933 MiB, 75.16 W
2026/05/02 08:47:51.818, 3, 21 %, 15477 MiB, 86.49 W
2026/05/02 08:48:02.836, 0, 19 %, 15285 MiB, 52.29 W
2026/05/02 08:48:02.842, 1, 20 %, 14557 MiB, 50.59 W
2026/05/02 08:48:02.847, 2, 22 %, 11933 MiB, 83.88 W
2026/05/02 08:48:02.850, 3, 18 %, 15477 MiB, 69.33 W
2026/05/02 08:48:14.045, 0, 13 %, 15285 MiB, 47.91 W
2026/05/02 08:48:14.048, 1, 21 %, 14557 MiB, 43.29 W
2026/05/02 08:48:14.051, 2, 22 %, 11933 MiB, 63.52 W
2026/05/02 08:48:14.054, 3, 27 %, 15477 MiB, 85.82 W
2026/05/02 08:48:25.397, 0, 19 %, 15285 MiB, 68.47 W
2026/05/02 08:48:25.400, 1, 16 %, 14557 MiB, 41.84 W
2026/05/02 08:48:25.403, 2, 15 %, 11933 MiB, 59.14 W
2026/05/02 08:48:25.406, 3, 27 %, 15477 MiB, 58.38 W
2026/05/02 08:48:36.595, 0, 15 %, 15285 MiB, 56.40 W
2026/05/02 08:48:36.598, 1, 18 %, 14557 MiB, 62.45 W
2026/05/02 08:48:36.601, 2, 22 %, 11933 MiB, 97.43 W
2026/05/02 08:48:36.604, 3, 23 %, 15477 MiB, 44.32 W
2026/05/02 08:48:47.632, 0, 12 %, 15285 MiB, 48.37 W
2026/05/02 08:48:47.635, 1, 20 %, 14557 MiB, 49.35 W
2026/05/02 08:48:47.638, 2, 20 %, 11933 MiB, 81.39 W
