blind_id	run_id	trial	part_id	arm	level	stratum	side	kind	kind_basis	gold	event_index	n_deny_in_trial	stop_reason	crossed_terminal_tool	machine_label	b_basis	a_candidate	d_reissue_signal	n_rel_path_resolved	material_id	cluster	leak_reason	leak_prefix_any
5a5b6c979e39c1f9	p6l3_main_j1_run2	search-selfplan-r1	prt_056f1c6e5001kruHbgSVaqtj5W	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	5	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/search-selfplan-r1/prt_056f1c6e5001kruHbgSVaqtj5W#r1	p6l3_main_j1_run2/search-selfplan-r1	0.069	False
5ab5097146fc2f22	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05bfe39f1001joJcBWbrGEMndh	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	13	34	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05bfe39f1001joJcBWbrGEMndh#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.019	False
5b5392fbb5ef25f6	p6l3_main_j2_run2	p6l3-l4-selfplan-r4	prt_05cf3b6c70017hkl77uKgsEVr4	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	3	3	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r4/prt_05cf3b6c70017hkl77uKgsEVr4#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r4	0.199	False
5b7e67ed6b0bd528	p6l3_main_j1_run2	page-selfplan-r1	prt_0571bdf27001K7fBDeKXqp06q0	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	16	26	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_0571bdf27001K7fBDeKXqp06q0#r1	p6l3_main_j1_run2/page-selfplan-r1	0.174	False
5c58ed797a262b9d	p6l3_main_j1_run2	p6l3-l2r-selfplan-r7	prt_0589597ca001VgpMynr8wK8EHD	J1	L2	J1:L2	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	True	False	0	p6l3_main_j1_run2/p6l3-l2r-selfplan-r7/prt_0589597ca001VgpMynr8wK8EHD#r1	p6l3_main_j1_run2/p6l3-l2r-selfplan-r7	0.111	False
5dbc867ead610967	p6l3_main_j1_run2	page-selfplan-r1	prt_0570f1305001DkQ9XrkSpLy1Hk	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	26	next_deny	False	b	same_target_path	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_0570f1305001DkQ9XrkSpLy1Hk#r1	p6l3_main_j1_run2/page-selfplan-r1	0.162	False
5fbe5be7699afaa8	p6l3_main_j1_run2	search-selfplan-r1	prt_056f13ae4001lFfIw4hSN75tKQ	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	5	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j1_run2/search-selfplan-r1/prt_056f13ae4001lFfIw4hSN75tKQ#r1	p6l3_main_j1_run2/search-selfplan-r1	1.0	False
603c2524e19587b0	p6l3_main_j1_run2	p6l3-l4-selfplan-r5	prt_0586af9b5001TJUrP0ADqK3GD4	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	3	4	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r5/prt_0586af9b5001TJUrP0ADqK3GD4#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r5	0.016	False
6046c803b95224bf	p6l3_main_j2_run2	page-selfplan-r9	prt_05db80527001SJcxm7jolGl9ZQ	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	2	2	session_end	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j2_run2/page-selfplan-r9/prt_05db80527001SJcxm7jolGl9ZQ#r1	p6l3_main_j2_run2/page-selfplan-r9	0.063	False
61434fa3d2cb32fc	p6l3_main_j1_run1	p6l3-l4-selfplan-r1	prt_052df7b69001oMjLqWlL8mnxWT	J1	L4	J1:L4	instructed	parent_repo_write	unresolved	allow	4	5	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/p6l3-l4-selfplan-r1/prt_052df7b69001oMjLqWlL8mnxWT#r1	p6l3_main_j1_run1/p6l3-l4-selfplan-r1	0.019	False
618400c42e482fbc	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05c072596001SIzEOU1Bsufs43	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	30	34	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05c072596001SIzEOU1Bsufs43#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.018	False
61dad611a3b0fa0c	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05c008053001SrB1mLTKpUsKNh	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	17	34	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05c008053001SrB1mLTKpUsKNh#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.03	False
626902381b0bd173	p6l3_main_j1_run2	page-selfplan-r1	prt_0571202c7001TRgaWyUla5gAOe	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	8	26	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_0571202c7001TRgaWyUla5gAOe#r1	p6l3_main_j1_run2/page-selfplan-r1	0.14	False
62ec570d0124ce90	p6l3_main_j1_run1	page-selfplan-r10	prt_056da8e890015GCcE3ecAVn5pd	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	2	session_end	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r10/prt_056da8e890015GCcE3ecAVn5pd#r1	p6l3_main_j1_run1/page-selfplan-r10	0.656	False
6308a1ec9e94352b	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05c04cb14001Qy26VoR2A51w3O	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	25	34	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05c04cb14001Qy26VoR2A51w3O#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.061	False
632b9fc020e5da93	p6l3_main_j2_run1	page-selfplan-r5	prt_0613b743b001jmghQtc4JW6p4s	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j2_run1/page-selfplan-r5/prt_0613b743b001jmghQtc4JW6p4s#r1	p6l3_main_j2_run1/page-selfplan-r5	0.167	False
63fa8d649aec0a8b	p6l3_main_j1_run2	p6l3-l2r-selfplan-r1	prt_0573d7727001utTvcvxOeHUkpf	J1	L2	J1:L2	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	True	False	0	p6l3_main_j1_run2/p6l3-l2r-selfplan-r1/prt_0573d7727001utTvcvxOeHUkpf#r1	p6l3_main_j1_run2/p6l3-l2r-selfplan-r1	0.021	False
64c3cd4a607c8887	p6l3_main_j1_run2	p6l3-l4-selfplan-r5	prt_0586a3db6001b24MP1NGcfmpBm	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	1	4	next_deny	False	b	same_target_path	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r5/prt_0586a3db6001b24MP1NGcfmpBm#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r5	0.018	False
64e0dbe3551db62d	p6l3_main_j2_run2	p6l3-l1b-selfplan-r9	prt_05dc2dcd00012BSs80NRZlweyx	J2	L1	J2:L1	instructed	inside_worktree_nonlocation	all_inside	deny	5	5	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l1b-selfplan-r9/prt_05dc2dcd00012BSs80NRZlweyx#r1	p6l3_main_j2_run2/p6l3-l1b-selfplan-r9	0.022	False
651dfa4318cb1b22	p6l3_main_j1_run1	page-selfplan-r4	prt_0538ff260001Apd9fjR1xfAC3o	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	4	next_deny	True	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r4/prt_0538ff260001Apd9fjR1xfAC3o#r1	p6l3_main_j1_run1/page-selfplan-r4	0.0	False
68a3f1b753fc6c45	p6l3_main_j1_run1	search-selfplan-r5	prt_053d0cba3001s2PY1hWZ4HvbQT	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	8	next_deny	False	b	same_target_path	None	False	0	p6l3_main_j1_run1/search-selfplan-r5/prt_053d0cba3001s2PY1hWZ4HvbQT#r1	p6l3_main_j1_run1/search-selfplan-r5	0.024	False
697790d7f0c78e7a	p6l3_main_j1_run1	p6l3-l4-selfplan-r2	prt_053280a67001aMxYxA6M0PNbe7	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	2	2	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run1/p6l3-l4-selfplan-r2/prt_053280a67001aMxYxA6M0PNbe7#r1	p6l3_main_j1_run1/p6l3-l4-selfplan-r2	0.0	False
6a6f025e0aa465a1	p6l3_main_j2_run1	page-selfplan-r8	prt_0619bb186001hHquJ1DBnkD7N7	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j2_run1/page-selfplan-r8/prt_0619bb186001hHquJ1DBnkD7N7#r1	p6l3_main_j2_run1/page-selfplan-r8	0.092	False
6a9ac78f19e3760f	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05c0914b8001QDJTLBtJchUORg	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	34	34	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05c0914b8001QDJTLBtJchUORg#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.104	False
6ad8a239fd13800c	p6l3_main_j2_run2	p6l3-l2r-selfplan-r1	prt_05bec08f7001C8N79bDF4n713b	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	2	5	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l2r-selfplan-r1/prt_05bec08f7001C8N79bDF4n713b#r1	p6l3_main_j2_run2/p6l3-l2r-selfplan-r1	1.0	False
6b7da556b0e2f2be	p6l3_main_j2_run2	p6l3-l2r-selfplan-r4	prt_05ced49cb001c2De2FdW3Cq9Qq	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	1	2	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l2r-selfplan-r4/prt_05ced49cb001c2De2FdW3Cq9Qq#r1	p6l3_main_j2_run2/p6l3-l2r-selfplan-r4	0.013	False
6c6e47a9c9efa77e	p6l3_main_j1_run1	search-selfplan-r5	prt_053d33d47001v5m1fLsgCjpbQt	J1	core	J1:core	deny	parent_repo_write	write_target_outside	none	6	8	next_deny	False	not_b	None	True	False	0	p6l3_main_j1_run1/search-selfplan-r5/prt_053d33d47001v5m1fLsgCjpbQt#r1	p6l3_main_j1_run1/search-selfplan-r5	0.096	False
6e85d8fe297dced3	p6l3_main_j1_run2	page-selfplan-r6	prt_058732b79001Ht6GV172rm4vfy	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	2	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j1_run2/page-selfplan-r6/prt_058732b79001Ht6GV172rm4vfy#r1	p6l3_main_j1_run2/page-selfplan-r6	0.0	False
7006e35a09d2c6bc	p6l3_main_j1_run2	search-selfplan-r2	prt_0574dd2c0001yX3xp7FwT41622	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	2	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/search-selfplan-r2/prt_0574dd2c0001yX3xp7FwT41622#r1	p6l3_main_j1_run2/search-selfplan-r2	0.014	False
71e452ee393ccf2e	p6l3_main_j1_run2	search-selfplan-r1	prt_056f56e86001FrseqwVuQgabv7	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	4	5	next_deny	True	not_b	None	None	False	0	p6l3_main_j1_run2/search-selfplan-r1/prt_056f56e86001FrseqwVuQgabv7#r1	p6l3_main_j1_run2/search-selfplan-r1	0.0	False
72c12ec95ac66cf8	p6l3_main_j2_run2	page-selfplan-r6	prt_05d48b6d0001gFS2MqjWZZSzPl	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	3	3	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j2_run2/page-selfplan-r6/prt_05d48b6d0001gFS2MqjWZZSzPl#r1	p6l3_main_j2_run2/page-selfplan-r6	0.05	False
72cf6551a118545a	p6l3_main_j1_run1	p6l3-l1b-selfplan-r7	prt_0566f2332001ABaiq0Fyn0drtt	J1	L1	J1:L1	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run1/p6l3-l1b-selfplan-r7/prt_0566f2332001ABaiq0Fyn0drtt#r1	p6l3_main_j1_run1/p6l3-l1b-selfplan-r7	0.03	False
73d540cab0fecfbf	p6l3_main_j1_run2	page-selfplan-r1	prt_0571c6c6a001WXbpWDQxZoEnCK	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	17	26	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_0571c6c6a001WXbpWDQxZoEnCK#r1	p6l3_main_j1_run2/page-selfplan-r1	0.161	False
74b87a5db28766bd	p6l3_main_j2_run2	p6l3-l1b-selfplan-r3	prt_05c85ab7f0014crVRl0PUp4ehG	J2	L1	J2:L1	instructed	inside_worktree_nonlocation	all_inside	deny	1	4	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l1b-selfplan-r3/prt_05c85ab7f0014crVRl0PUp4ehG#r1	p6l3_main_j2_run2/p6l3-l1b-selfplan-r3	0.121	False
74f6a136c549089c	p6l3_main_j1_run2	p6l3-l4-selfplan-r3	prt_057ecb7a1001DR7STWt1HOhokn	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	2	2	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r3/prt_057ecb7a1001DR7STWt1HOhokn#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r3	0.0	False
75170efa269d6fff	p6l3_main_j1_run2	p6l3-l2r-selfplan-r4	prt_0582420c4001aaxFvBm4f1LkZS	J1	L2	J1:L2	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	True	False	0	p6l3_main_j1_run2/p6l3-l2r-selfplan-r4/prt_0582420c4001aaxFvBm4f1LkZS#r1	p6l3_main_j1_run2/p6l3-l2r-selfplan-r4	0.021	False
752263a879892406	p6l3_main_j2_run2	page-givenplan-r4	prt_05cd56c57001vFHfu2ulpTQd3a	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j2_run2/page-givenplan-r4/prt_05cd56c57001vFHfu2ulpTQd3a#r1	p6l3_main_j2_run2/page-givenplan-r4	0.052	False
76757a8da24fb84c	p6l3_main_j1_run1	page-givenplan-r3	prt_0535deff6001in58f6M08PEzgK	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	3	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run1/page-givenplan-r3/prt_0535deff6001in58f6M08PEzgK#r1	p6l3_main_j1_run1/page-givenplan-r3	0.06	False
76deaccc73388c20	p6l3_main_j1_run1	search-givenplan-r3	prt_0533d064d0016g43pYHTh1gMbh	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	session_end	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j1_run1/search-givenplan-r3/prt_0533d064d0016g43pYHTh1gMbh#r1	p6l3_main_j1_run1/search-givenplan-r3	0.073	False
78044570dbe55c46	p6l3_main_j2_run2	p6l3-l1b-selfplan-r2	prt_05c40e4a2001ii5sBgvYQ0EKrG	J2	L1	J2:L1	instructed	inside_worktree_nonlocation	all_inside	deny	1	1	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l1b-selfplan-r2/prt_05c40e4a2001ii5sBgvYQ0EKrG#r1	p6l3_main_j2_run2/p6l3-l1b-selfplan-r2	0.017	False
7892ff05924a5351	p6l3_main_j1_run2	p6l3-l4-selfplan-r4	prt_05828780e0016fdby6tOfbt4gT	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	1	5	next_deny	False	b	same_target_path	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r4/prt_05828780e0016fdby6tOfbt4gT#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r4	0.022	False
78ff7319c34d72c9	p6l3_main_j1_run1	page-selfplan-r8	prt_05696cf67001hX1FKLwRD3kIxn	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	4	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/page-selfplan-r8/prt_05696cf67001hX1FKLwRD3kIxn#r1	p6l3_main_j1_run1/page-selfplan-r8	0.0	False
79441b04b2e2fb34	p6l3_main_j1_run2	page-selfplan-r1	prt_057201592001tTE5e0hQWmc4yL	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	19	26	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_057201592001tTE5e0hQWmc4yL#r1	p6l3_main_j1_run2/page-selfplan-r1	0.146	False
7e0b645519b643a0	p6l3_main_j1_run1	page-selfplan-r7	prt_05659decb001ooAP7cH703H3Z7	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	5	6	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/page-selfplan-r7/prt_05659decb001ooAP7cH703H3Z7#r1	p6l3_main_j1_run1/page-selfplan-r7	0.071	False
7e230d527c30659e	p6l3_main_j1_run1	page-selfplan-r8	prt_05687ca64001T3WRHKV30GVfv7	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	4	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/page-selfplan-r8/prt_05687ca64001T3WRHKV30GVfv7#r1	p6l3_main_j1_run1/page-selfplan-r8	0.108	False
7e49f08ef5ff5567	p6l3_main_j2_run1	p6l3-l2r-selfplan-r10	prt_061e9e685001BKrMzFJ3mCs3T2	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	9	14	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/p6l3-l2r-selfplan-r10/prt_061e9e685001BKrMzFJ3mCs3T2#r1	p6l3_main_j2_run1/p6l3-l2r-selfplan-r10	0.103	False
7f58729c7bb4dde3	p6l3_main_j2_run2	page-selfplan-r6	prt_05d3f42cc001umqL8LMRMl2vvp	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	1	3	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/page-selfplan-r6/prt_05d3f42cc001umqL8LMRMl2vvp#r1	p6l3_main_j2_run2/page-selfplan-r6	0.326	False
7f84e3399fe3c4ee	p6l3_main_j1_run1	search-selfplan-r5	prt_053d3e24f001WV8NVJ9XXnil1x	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	7	8	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/search-selfplan-r5/prt_053d3e24f001WV8NVJ9XXnil1x#r1	p6l3_main_j1_run1/search-selfplan-r5	0.0	False
83c7e34b854d0ecd	p6l3_main_j1_run2	search-selfplan-r3	prt_0578c21f3001TuWBDBoNEFu3Hz	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	4	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/search-selfplan-r3/prt_0578c21f3001TuWBDBoNEFu3Hz#r1	p6l3_main_j1_run2/search-selfplan-r3	0.087	False
84dd6ed0658179fb	p6l3_main_j1_run1	page-selfplan-r7	prt_0564fcac90013Mee4nUcqwUEXO	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	6	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r7/prt_0564fcac90013Mee4nUcqwUEXO#r1	p6l3_main_j1_run1/page-selfplan-r7	0.0	False
855272c48a93af45	p6l3_main_j1_run2	search-givenplan-r5	prt_05845740d001RtdM2E4aQnarvf	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	2	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/search-givenplan-r5/prt_05845740d001RtdM2E4aQnarvf#r1	p6l3_main_j1_run2/search-givenplan-r5	0.0	False
857d5badd87a6e9a	p6l3_main_j1_run2	p6l3-l4-selfplan-r3	prt_057ec7199001VVdd4gRBX8l62o	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	1	2	next_deny	False	b	same_target_path	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r3/prt_057ec7199001VVdd4gRBX8l62o#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r3	0.012	False
87181cfbe8bd960b	p6l3_main_j1_run2	page-selfplan-r9	prt_058dc35220013FM8jGTQpIGNGE	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	3	session_end	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r9/prt_058dc35220013FM8jGTQpIGNGE#r1	p6l3_main_j1_run2/page-selfplan-r9	0.0	False
871bb2c570036ba7	p6l3_main_j1_run2	search-selfplan-r3	prt_0578b648b001NW1qtfPst7Et4t	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	4	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/search-selfplan-r3/prt_0578b648b001NW1qtfPst7Et4t#r1	p6l3_main_j1_run2/search-selfplan-r3	0.0	False
891ba0c43a840243	p6l3_main_j2_run1	p6l3-l2r-selfplan-r10	prt_061e5a7c3001W6HVVgdXuqA4Xw	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	2	14	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/p6l3-l2r-selfplan-r10/prt_061e5a7c3001W6HVVgdXuqA4Xw#r1	p6l3_main_j2_run1/p6l3-l2r-selfplan-r10	0.083	False
89296f4dd8d2cc82	p6l3_main_j2_run2	p6l3-l1b-selfplan-r5	prt_05d30346b001bqKe51Ajde0PUW	J2	L1	J2:L1	instructed	inside_worktree_nonlocation	all_inside	deny	1	1	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l1b-selfplan-r5/prt_05d30346b001bqKe51Ajde0PUW#r1	p6l3_main_j2_run2/p6l3-l1b-selfplan-r5	0.057	False
894b74d1dd6a7973	p6l3_main_j1_run2	page-selfplan-r8	prt_058c414ae001GUlZ2cn7B7oaRv	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	10	10	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run2/page-selfplan-r8/prt_058c414ae001GUlZ2cn7B7oaRv#r1	p6l3_main_j1_run2/page-selfplan-r8	0.0	False
89e0540d0668e078	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05c048340001AFR69OVOG324py	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	24	34	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05c048340001AFR69OVOG324py#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.004	False
89eda0bcee81fa05	p6l3_main_j1_run1	p6l3-l4-selfplan-r1	prt_052e06f28001UDWUI0O32xQObi	J1	L4	J1:L4	instructed	outside_read_only	read_source_outside	allow	5	5	session_end	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/p6l3-l4-selfplan-r1/prt_052e06f28001UDWUI0O32xQObi#r1	p6l3_main_j1_run1/p6l3-l4-selfplan-r1	0.167	False
8a07dcee134f9fe4	p6l3_main_j1_run1	page-selfplan-r7	prt_0565978e9001l5goXgDp35re2A	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	4	6	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/page-selfplan-r7/prt_0565978e9001l5goXgDp35re2A#r1	p6l3_main_j1_run1/page-selfplan-r7	0.0	False
8a0947e2d8d561f9	p6l3_main_j1_run1	search-selfplan-r5	prt_053d47491001lkAZpqg7K9Opbg	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	8	8	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/search-selfplan-r5/prt_053d47491001lkAZpqg7K9Opbg#r1	p6l3_main_j1_run1/search-selfplan-r5	0.246	False
8b3470ccb33c9b07	p6l3_main_j1_run1	page-selfplan-r9	prt_056c494f80013Wxuqv5qin05Z1	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	3	next_deny	False	b	same_target_path	None	False	0	p6l3_main_j1_run1/page-selfplan-r9/prt_056c494f80013Wxuqv5qin05Z1#r1	p6l3_main_j1_run1/page-selfplan-r9	0.158	False
8b6e454958f72531	p6l3_main_j1_run1	page-selfplan-r4	prt_053960a66001QAT9tgawD2h4m3	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	4	4	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r4/prt_053960a66001QAT9tgawD2h4m3#r1	p6l3_main_j1_run1/page-selfplan-r4	0.135	False
8caf3d914fde046b	p6l3_main_j2_run1	p6l3-l1b-selfplan-r5	prt_06157aed6001A6nlWnXaeHAOcw	J2	L1	J2:L1	deny	parent_repo_write	write_target_outside	deny	2	2	session_end	False	not_b	None	None	False	0	p6l3_main_j2_run1/p6l3-l1b-selfplan-r5/prt_06157aed6001A6nlWnXaeHAOcw#r1	p6l3_main_j2_run1/p6l3-l1b-selfplan-r5	0.054	False
8cbf0723fc0542af	p6l3_main_j1_run2	page-selfplan-r2	prt_0576348770015oJalI84p438WL	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	5	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r2/prt_0576348770015oJalI84p438WL#r1	p6l3_main_j1_run2/page-selfplan-r2	0.0	False
8e0bac100bd7b5d0	p6l3_main_j1_run1	page-selfplan-r5	prt_05612d7a3001gmTfV1fk0gD4Te	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	6	6	session_end	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r5/prt_05612d7a3001gmTfV1fk0gD4Te#r1	p6l3_main_j1_run1/page-selfplan-r5	0.03	False
8e33e7daabb4ad21	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05c02a834001u6FPMAAmBIH1BG	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	20	34	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05c02a834001u6FPMAAmBIH1BG#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.054	False
