# timestamp,index,utilization.gpu,memory.used,power.draw (per-row)
2026/05/02 07:22:38.452, 1, 0 %, 14691 MiB, 46.46 W
2026/05/02 07:22:38.455, 2, 0 %, 12101 MiB, 66.69 W
2026/05/02 07:22:38.458, 3, 0 %, 15579 MiB, 48.46 W
2026/05/02 07:22:52.189, 0, 18 %, 15355 MiB, 52.99 W
2026/05/02 07:22:52.192, 1, 20 %, 14691 MiB, 42.32 W
2026/05/02 07:22:52.195, 2, 19 %, 12101 MiB, 61.09 W
2026/05/02 07:22:52.198, 3, 21 %, 15579 MiB, 69.09 W
2026/05/02 07:23:06.272, 0, 0 %, 15355 MiB, 55.22 W
2026/05/02 07:23:06.278, 1, 0 %, 14691 MiB, 46.25 W
2026/05/02 07:23:06.281, 2, 93 %, 12101 MiB, 130.10 W
2026/05/02 07:23:06.284, 3, 0 %, 15579 MiB, 40.94 W
2026/05/02 07:23:20.032, 0, 96 %, 15355 MiB, 124.23 W
2026/05/02 07:23:20.036, 1, 0 %, 14691 MiB, 45.97 W
2026/05/02 07:23:20.039, 2, 0 %, 12101 MiB, 66.69 W
2026/05/02 07:23:20.041, 3, 0 %, 15579 MiB, 48.46 W
2026/05/02 07:23:33.793, 0, 51 %, 15355 MiB, 71.52 W
2026/05/02 07:23:33.798, 1, 0 %, 14691 MiB, 46.04 W
2026/05/02 07:23:33.801, 2, 10 %, 12101 MiB, 64.35 W
2026/05/02 07:23:33.806, 3, 0 %, 15579 MiB, 40.75 W
2026/05/02 07:23:47.548, 0, 0 %, 15355 MiB, 55.43 W
2026/05/02 07:23:47.551, 1, 93 %, 14691 MiB, 149.62 W
2026/05/02 07:23:47.555, 2, 0 %, 12101 MiB, 66.37 W
2026/05/02 07:23:47.558, 3, 0 %, 15579 MiB, 48.16 W
2026/05/02 07:24:01.644, 0, 37 %, 15355 MiB, 55.67 W
2026/05/02 07:24:01.647, 1, 0 %, 14691 MiB, 45.98 W
2026/05/02 07:24:01.650, 2, 0 %, 12101 MiB, 66.94 W
2026/05/02 07:24:01.653, 3, 0 %, 15579 MiB, 122.32 W
2026/05/02 07:24:15.832, 0, 0 %, 15355 MiB, 55.39 W
2026/05/02 07:24:15.835, 1, 0 %, 14691 MiB, 46.19 W
2026/05/02 07:24:15.838, 2, 94 %, 12101 MiB, 170.47 W
2026/05/02 07:24:15.841, 3, 0 %, 15579 MiB, 48.44 W
2026/05/02 07:24:29.544, 0, 22 %, 15355 MiB, 58.91 W
2026/05/02 07:24:29.547, 1, 94 %, 14691 MiB, 47.26 W
2026/05/02 07:24:29.550, 2, 0 %, 12101 MiB, 64.59 W
2026/05/02 07:24:29.553, 3, 0 %, 15579 MiB, 47.80 W
2026/05/02 07:24:43.229, 0, 96 %, 15355 MiB, 165.29 W
2026/05/02 07:24:43.232, 1, 0 %, 14691 MiB, 45.94 W
2026/05/02 07:24:43.235, 2, 0 %, 12101 MiB, 67.82 W
2026/05/02 07:24:43.238, 3, 0 %, 15579 MiB, 49.13 W
2026/05/02 07:24:57.008, 0, 0 %, 15355 MiB, 55.43 W
2026/05/02 07:24:57.011, 1, 0 %, 14691 MiB, 45.95 W
2026/05/02 07:24:57.014, 2, 0 %, 12101 MiB, 67.90 W
2026/05/02 07:24:57.017, 3, 93 %, 15579 MiB, 130.02 W
2026/05/02 07:25:11.061, 0, 49 %, 15355 MiB, 58.45 W
2026/05/02 07:25:11.064, 1, 0 %, 14691 MiB, 45.79 W
2026/05/02 07:25:11.067, 2, 0 %, 12101 MiB, 65.32 W
2026/05/02 07:25:11.070, 3, 0 %, 15579 MiB, 40.99 W
2026/05/02 07:25:24.845, 0, 46 %, 15355 MiB, 57.90 W
2026/05/02 07:25:24.849, 1, 10 %, 14691 MiB, 46.28 W
2026/05/02 07:25:24.852, 2, 0 %, 12101 MiB, 67.23 W
2026/05/02 07:25:24.855, 3, 0 %, 15579 MiB, 48.74 W
2026/05/02 07:25:38.608, 0, 49 %, 15355 MiB, 187.03 W
2026/05/02 07:25:38.611, 1, 0 %, 14691 MiB, 45.67 W
2026/05/02 07:25:38.614, 2, 0 %, 12101 MiB, 67.54 W
2026/05/02 07:25:38.617, 3, 0 %, 15579 MiB, 49.10 W
2026/05/02 07:25:52.800, 0, 35 %, 15355 MiB, 107.27 W
2026/05/02 07:25:52.804, 1, 0 %, 14691 MiB, 39.43 W
2026/05/02 07:25:52.806, 2, 26 %, 12101 MiB, 67.71 W
2026/05/02 07:25:52.810, 3, 0 %, 15579 MiB, 48.52 W
2026/05/02 07:26:07.185, 0, 48 %, 15355 MiB, 61.79 W
2026/05/02 07:26:07.189, 1, 0 %, 14691 MiB, 65.20 W
2026/05/02 07:26:07.192, 2, 0 %, 12101 MiB, 65.52 W
2026/05/02 07:26:07.195, 3, 0 %, 15579 MiB, 48.52 W
2026/05/02 07:26:20.841, 0, 16 %, 15355 MiB, 119.45 W
2026/05/02 07:26:20.844, 1, 6 %, 14691 MiB, 45.73 W
2026/05/02 07:26:20.847, 2, 5 %, 12101 MiB, 66.45 W
2026/05/02 07:26:20.850, 3, 6 %, 15579 MiB, 49.44 W
2026/05/02 07:26:34.593, 0, 17 %, 15355 MiB, 49.31 W
2026/05/02 07:26:34.597, 1, 16 %, 14691 MiB, 50.29 W
2026/05/02 07:26:34.599, 2, 17 %, 12101 MiB, 75.11 W
2026/05/02 07:26:34.605, 3, 22 %, 15579 MiB, 84.01 W
2026/05/02 07:26:48.359, 0, 63 %, 15355 MiB, 85.05 W
2026/05/02 07:26:48.363, 1, 0 %, 14691 MiB, 45.76 W
2026/05/02 07:26:48.366, 2, 0 %, 12101 MiB, 65.27 W
2026/05/02 07:26:48.369, 3, 0 %, 15579 MiB, 48.25 W
2026/05/02 07:27:02.124, 0, 55 %, 15355 MiB, 77.32 W
2026/05/02 07:27:02.127, 1, 0 %, 14691 MiB, 45.55 W
2026/05/02 07:27:02.130, 2, 10 %, 12101 MiB, 67.96 W
2026/05/02 07:27:02.133, 3, 0 %, 15579 MiB, 48.77 W
2026/05/02 07:27:15.876, 0, 0 %, 15355 MiB, 55.83 W
2026/05/02 07:27:15.883, 1, 94 %, 14691 MiB, 174.29 W
2026/05/02 07:27:15.886, 2, 0 %, 12101 MiB, 67.34 W
2026/05/02 07:27:15.888, 3, 0 %, 15579 MiB, 48.89 W
2026/05/02 07:27:29.953, 0, 0 %, 15355 MiB, 55.18 W
2026/05/02 07:27:29.956, 1, 0 %, 14691 MiB, 45.71 W
2026/05/02 07:27:29.959, 2, 0 %, 12101 MiB, 64.42 W
2026/05/02 07:27:29.962, 3, 93 %, 15579 MiB, 158.51 W
2026/05/02 07:27:43.713, 0, 46 %, 15355 MiB, 110.86 W
2026/05/02 07:27:43.716, 1, 0 %, 14691 MiB, 45.76 W
2026/05/02 07:27:43.719, 2, 10 %, 12101 MiB, 68.20 W
2026/05/02 07:27:43.722, 3, 0 %, 15579 MiB, 47.28 W
2026/05/02 07:27:57.480, 0, 49 %, 15355 MiB, 94.90 W
2026/05/02 07:27:57.483, 1, 0 %, 14691 MiB, 45.98 W
2026/05/02 07:27:57.486, 2, 0 %, 12101 MiB, 67.18 W
2026/05/02 07:27:57.489, 3, 0 %, 15579 MiB, 48.46 W
2026/05/02 07:28:11.572, 0, 15 %, 15355 MiB, 62.68 W
2026/05/02 07:28:11.575, 1, 14 %, 14691 MiB, 71.83 W
2026/05/02 07:28:11.578, 2, 21 %, 12101 MiB, 84.31 W
2026/05/02 07:28:11.581, 3, 25 %, 15579 MiB, 55.00 W
2026/05/02 07:28:25.321, 0, 0 %, 15355 MiB, 58.66 W
2026/05/02 07:28:25.324, 1, 0 %, 14691 MiB, 45.79 W
2026/05/02 07:28:25.327, 2, 82 %, 12101 MiB, 67.23 W
2026/05/02 07:28:25.330, 3, 0 %, 15579 MiB, 41.21 W
2026/05/02 07:28:39.077, 0, 96 %, 15355 MiB, 135.76 W
2026/05/02 07:28:39.080, 1, 0 %, 14691 MiB, 45.73 W
2026/05/02 07:28:39.083, 2, 0 %, 12101 MiB, 67.18 W
2026/05/02 07:28:39.089, 3, 0 %, 15579 MiB, 48.71 W
2026/05/02 07:28:53.164, 0, 43 %, 15355 MiB, 56.99 W
2026/05/02 07:28:53.167, 1, 0 %, 14691 MiB, 39.24 W
2026/05/02 07:28:53.170, 2, 0 %, 12101 MiB, 67.52 W
2026/05/02 07:28:53.173, 3, 0 %, 15579 MiB, 49.02 W
2026/05/02 07:29:06.920, 0, 42 %, 15355 MiB, 58.42 W
2026/05/02 07:29:06.924, 1, 10 %, 14691 MiB, 46.04 W
2026/05/02 07:29:06.926, 2, 0 %, 12101 MiB, 65.57 W
2026/05/02 07:29:06.929, 3, 0 %, 15579 MiB, 48.04 W
2026/05/02 07:29:20.676, 0, 95 %, 15355 MiB, 132.45 W
2026/05/02 07:29:20.679, 1, 0 %, 14691 MiB, 45.24 W
2026/05/02 07:29:20.683, 2, 0 %, 12101 MiB, 67.38 W
2026/05/02 07:29:20.686, 3, 0 %, 15579 MiB, 49.17 W
2026/05/02 07:29:34.436, 0, 20 %, 15355 MiB, 55.39 W
2026/05/02 07:29:34.440, 1, 0 %, 14691 MiB, 45.67 W
2026/05/02 07:29:34.443, 2, 0 %, 12101 MiB, 67.57 W
2026/05/02 07:29:34.446, 3, 19 %, 15579 MiB, 158.60 W
2026/05/02 07:29:48.209, 0, 0 %, 15355 MiB, 56.23 W
2026/05/02 07:29:48.212, 1, 0 %, 14691 MiB, 45.55 W
2026/05/02 07:29:48.215, 2, 87 %, 12101 MiB, 80.14 W
2026/05/02 07:29:48.218, 3, 0 %, 15579 MiB, 49.26 W
2026/05/02 07:30:02.024, 0, 0 %, 15355 MiB, 55.46 W
2026/05/02 07:30:02.027, 1, 94 %, 14691 MiB, 107.11 W
2026/05/02 07:30:02.030, 2, 0 %, 12101 MiB, 67.43 W
2026/05/02 07:30:02.033, 3, 0 %, 15579 MiB, 48.71 W
2026/05/02 07:30:16.036, 0, 0 %, 15355 MiB, 55.42 W
2026/05/02 07:30:16.039, 1, 0 %, 14691 MiB, 45.43 W
2026/05/02 07:30:16.045, 2, 0 %, 12101 MiB, 66.85 W
2026/05/02 07:30:16.048, 3, 95 %, 15579 MiB, 168.83 W
2026/05/02 07:30:29.796, 0, 32 %, 15355 MiB, 57.69 W
2026/05/02 07:30:29.801, 1, 0 %, 14691 MiB, 45.79 W
2026/05/02 07:30:29.803, 2, 78 %, 12101 MiB, 68.24 W
2026/05/02 07:30:29.806, 3, 0 %, 15579 MiB, 48.78 W
2026/05/02 07:30:43.562, 0, 96 %, 15355 MiB, 57.86 W
2026/05/02 07:30:43.565, 1, 38 %, 14691 MiB, 115.41 W
2026/05/02 07:30:43.568, 2, 0 %, 12101 MiB, 67.18 W
2026/05/02 07:30:43.571, 3, 0 %, 15579 MiB, 47.98 W
2026/05/02 07:30:57.325, 0, 52 %, 15355 MiB, 57.23 W
2026/05/02 07:30:57.328, 1, 0 %, 14691 MiB, 45.55 W
2026/05/02 07:30:57.331, 2, 0 %, 12101 MiB, 68.00 W
2026/05/02 07:30:57.334, 3, 10 %, 15579 MiB, 49.50 W
2026/05/02 07:31:10.672, 0, 17 %, 15355 MiB, 48.79 W
2026/05/02 07:31:10.675, 1, 14 %, 14691 MiB, 49.80 W
2026/05/02 07:31:10.678, 2, 16 %, 12101 MiB, 78.47 W
2026/05/02 07:31:10.681, 3, 22 %, 15579 MiB, 96.09 W
2026/05/02 07:31:22.285, 0, 19 %, 15355 MiB, 50.59 W
2026/05/02 07:31:22.288, 1, 21 %, 14691 MiB, 46.46 W
2026/05/02 07:31:22.291, 2, 22 %, 12101 MiB, 75.65 W
2026/05/02 07:31:22.294, 3, 27 %, 15579 MiB, 87.95 W
2026/05/02 07:31:33.305, 0, 17 %, 15355 MiB, 73.95 W
2026/05/02 07:31:33.308, 1, 14 %, 14691 MiB, 49.28 W
2026/05/02 07:31:33.311, 2, 17 %, 12101 MiB, 74.33 W
2026/05/02 07:31:33.315, 3, 25 %, 15579 MiB, 72.63 W
2026/05/02 07:31:44.373, 0, 17 %, 15355 MiB, 73.76 W
2026/05/02 07:31:44.376, 1, 19 %, 14691 MiB, 49.25 W
2026/05/02 07:31:44.380, 2, 21 %, 12101 MiB, 75.50 W
2026/05/02 07:31:44.383, 3, 21 %, 15579 MiB, 80.07 W
2026/05/02 07:31:55.433, 0, 19 %, 15355 MiB, 50.53 W
2026/05/02 07:31:55.439, 1, 20 %, 14691 MiB, 55.35 W
2026/05/02 07:31:55.442, 2, 21 %, 12101 MiB, 91.72 W
2026/05/02 07:31:55.445, 3, 22 %, 15579 MiB, 124.10 W
2026/05/02 07:32:06.737, 0, 19 %, 15355 MiB, 48.40 W
2026/05/02 07:32:06.740, 1, 14 %, 14691 MiB, 43.51 W
2026/05/02 07:32:06.743, 2, 20 %, 12101 MiB, 65.19 W
2026/05/02 07:32:06.745, 3, 27 %, 15579 MiB, 88.73 W
2026/05/02 07:32:17.837, 0, 19 %, 15355 MiB, 49.13 W
2026/05/02 07:32:17.843, 1, 21 %, 14691 MiB, 45.00 W
2026/05/02 07:32:17.846, 2, 17 %, 12101 MiB, 69.32 W
2026/05/02 07:32:17.849, 3, 23 %, 15579 MiB, 108.49 W
2026/05/02 07:32:29.236, 0, 18 %, 15355 MiB, 95.43 W
2026/05/02 07:32:29.239, 1, 20 %, 14691 MiB, 93.79 W
2026/05/02 07:32:29.242, 2, 21 %, 12101 MiB, 70.70 W
2026/05/02 07:32:29.247, 3, 24 %, 15579 MiB, 59.76 W
2026/05/02 07:32:40.253, 0, 16 %, 15355 MiB, 57.77 W
2026/05/02 07:32:40.256, 1, 20 %, 14691 MiB, 55.33 W
2026/05/02 07:32:40.259, 2, 21 %, 12101 MiB, 89.78 W
2026/05/02 07:32:40.262, 3, 24 %, 15579 MiB, 124.52 W
2026/05/02 07:32:51.328, 0, 13 %, 15355 MiB, 88.76 W
2026/05/02 07:32:51.332, 1, 20 %, 14691 MiB, 69.64 W
2026/05/02 07:32:51.336, 2, 17 %, 12101 MiB, 58.38 W
2026/05/02 07:32:51.339, 3, 23 %, 15579 MiB, 62.02 W
2026/05/02 07:33:02.446, 0, 0 %, 15355 MiB, 46.36 W
2026/05/02 07:33:02.451, 1, 0 %, 14691 MiB, 40.51 W
2026/05/02 07:33:02.455, 2, 0 %, 12101 MiB, 55.67 W
2026/05/02 07:33:02.458, 3, 0 %, 15579 MiB, 41.78 W
2026/05/02 07:33:13.557, 0, 43 %, 15355 MiB, 62.56 W
2026/05/02 07:33:13.560, 1, 0 %, 14691 MiB, 46.77 W
2026/05/02 07:33:13.563, 2, 1 %, 12101 MiB, 65.57 W
2026/05/02 07:33:13.569, 3, 10 %, 15579 MiB, 46.34 W
2026/05/02 07:33:24.612, 0, 16 %, 15355 MiB, 55.39 W
2026/05/02 07:33:24.615, 1, 0 %, 14691 MiB, 47.16 W
2026/05/02 07:33:24.618, 2, 94 %, 12101 MiB, 165.64 W
2026/05/02 07:33:24.622, 3, 0 %, 15579 MiB, 48.92 W
2026/05/02 07:33:36.500, 0, 87 %, 15355 MiB, 63.05 W
2026/05/02 07:33:36.504, 1, 0 %, 14691 MiB, 40.46 W
2026/05/02 07:33:36.507, 2, 0 %, 12101 MiB, 54.62 W
2026/05/02 07:33:36.513, 3, 0 %, 15579 MiB, 49.50 W
2026/05/02 07:33:47.672, 0, 52 %, 15355 MiB, 58.66 W
2026/05/02 07:33:47.678, 1, 0 %, 14691 MiB, 47.50 W
2026/05/02 07:33:47.681, 2, 0 %, 12101 MiB, 65.07 W
2026/05/02 07:33:47.684, 3, 0 %, 15579 MiB, 48.04 W
2026/05/02 07:33:58.817, 0, 37 %, 15355 MiB, 103.58 W
2026/05/02 07:33:58.820, 1, 0 %, 14691 MiB, 46.95 W
2026/05/02 07:33:58.823, 2, 3 %, 12101 MiB, 67.43 W
2026/05/02 07:33:58.826, 3, 0 %, 15579 MiB, 48.50 W
2026/05/02 07:34:09.880, 0, 98 %, 15355 MiB, 56.88 W
2026/05/02 07:34:09.883, 1, 40 %, 14691 MiB, 124.87 W
2026/05/02 07:34:09.886, 2, 0 %, 12101 MiB, 66.65 W
2026/05/02 07:34:09.889, 3, 0 %, 15579 MiB, 48.92 W
2026/05/02 07:34:20.933, 0, 52 %, 15355 MiB, 58.21 W
2026/05/02 07:34:20.937, 1, 0 %, 14691 MiB, 40.46 W
2026/05/02 07:34:20.940, 2, 0 %, 12101 MiB, 66.79 W
2026/05/02 07:34:20.943, 3, 6 %, 15579 MiB, 51.95 W
2026/05/02 07:34:32.165, 0, 18 %, 15355 MiB, 64.14 W
2026/05/02 07:34:32.168, 1, 20 %, 14691 MiB, 74.79 W
2026/05/02 07:34:32.171, 2, 20 %, 12101 MiB, 80.03 W
2026/05/02 07:34:32.174, 3, 26 %, 15579 MiB, 45.78 W
2026/05/02 07:34:43.672, 0, 17 %, 15355 MiB, 62.15 W
2026/05/02 07:34:43.675, 1, 18 %, 14691 MiB, 56.57 W
2026/05/02 07:34:43.681, 2, 19 %, 12101 MiB, 90.31 W
2026/05/02 07:34:43.684, 3, 24 %, 15579 MiB, 112.10 W
2026/05/02 07:34:54.818, 0, 63 %, 15355 MiB, 57.97 W
2026/05/02 07:34:54.822, 1, 0 %, 14691 MiB, 46.77 W
2026/05/02 07:34:54.827, 2, 0 %, 12101 MiB, 66.30 W
2026/05/02 07:34:54.830, 3, 0 %, 15579 MiB, 48.04 W
2026/05/02 07:35:05.957, 0, 48 %, 15355 MiB, 109.82 W
2026/05/02 07:35:05.960, 1, 31 %, 14691 MiB, 47.92 W
2026/05/02 07:35:05.964, 2, 0 %, 12101 MiB, 66.00 W
2026/05/02 07:35:05.967, 3, 0 %, 15579 MiB, 48.50 W
2026/05/02 07:35:17.029, 0, 52 %, 15355 MiB, 57.23 W
2026/05/02 07:35:17.033, 1, 0 %, 14691 MiB, 46.77 W
2026/05/02 07:35:17.036, 2, 0 %, 12101 MiB, 66.54 W
2026/05/02 07:35:17.039, 3, 0 %, 15579 MiB, 40.75 W
2026/05/02 07:35:28.216, 0, 52 %, 15355 MiB, 56.67 W
2026/05/02 07:35:28.220, 1, 0 %, 14691 MiB, 46.95 W
2026/05/02 07:35:28.222, 2, 0 %, 12101 MiB, 130.34 W
2026/05/02 07:35:28.225, 3, 0 %, 15579 MiB, 48.46 W
2026/05/02 07:35:39.275, 0, 18 %, 15355 MiB, 51.75 W
2026/05/02 07:35:39.278, 1, 19 %, 14691 MiB, 58.27 W
2026/05/02 07:35:39.281, 2, 19 %, 12101 MiB, 96.39 W
2026/05/02 07:35:39.284, 3, 25 %, 15579 MiB, 119.73 W
2026/05/02 07:35:50.728, 0, 44 %, 15355 MiB, 64.71 W
2026/05/02 07:35:50.732, 1, 3 %, 14691 MiB, 47.49 W
2026/05/02 07:35:50.736, 2, 0 %, 12101 MiB, 67.02 W
2026/05/02 07:35:50.739, 3, 0 %, 15579 MiB, 49.50 W
2026/05/02 07:36:01.793, 0, 16 %, 15355 MiB, 57.33 W
2026/05/02 07:36:01.796, 1, 17 %, 14691 MiB, 43.76 W
2026/05/02 07:36:01.799, 2, 15 %, 12101 MiB, 63.72 W
2026/05/02 07:36:01.802, 3, 27 %, 15579 MiB, 82.85 W
2026/05/02 07:36:12.895, 0, 15 %, 15355 MiB, 106.16 W
2026/05/02 07:36:12.898, 1, 20 %, 14691 MiB, 47.13 W
2026/05/02 07:36:12.901, 2, 21 %, 12101 MiB, 58.37 W
2026/05/02 07:36:12.904, 3, 28 %, 15579 MiB, 54.97 W
2026/05/02 07:36:24.067, 0, 13 %, 15355 MiB, 49.86 W
2026/05/02 07:36:24.071, 1, 17 %, 14691 MiB, 44.76 W
2026/05/02 07:36:24.075, 2, 21 %, 12101 MiB, 67.13 W
2026/05/02 07:36:24.078, 3, 19 %, 15579 MiB, 102.72 W
2026/05/02 07:36:35.327, 0, 14 %, 15355 MiB, 48.37 W
2026/05/02 07:36:35.334, 1, 14 %, 14691 MiB, 43.51 W
2026/05/02 07:36:35.337, 2, 15 %, 12101 MiB, 62.55 W
2026/05/02 07:36:35.340, 3, 27 %, 15579 MiB, 80.72 W
2026/05/02 07:36:46.437, 0, 46 %, 15355 MiB, 106.01 W
2026/05/02 07:36:46.440, 1, 0 %, 14691 MiB, 46.98 W
2026/05/02 07:36:46.443, 2, 51 %, 12101 MiB, 65.52 W
2026/05/02 07:36:46.446, 3, 0 %, 15579 MiB, 41.21 W
2026/05/02 07:36:57.896, 0, 19 %, 15355 MiB, 116.60 W
2026/05/02 07:36:57.899, 1, 0 %, 14691 MiB, 46.71 W
2026/05/02 07:36:57.902, 2, 0 %, 12101 MiB, 64.02 W
2026/05/02 07:36:57.906, 3, 17 %, 15579 MiB, 48.95 W
2026/05/02 07:37:08.961, 0, 57 %, 15355 MiB, 59.87 W
2026/05/02 07:37:08.964, 1, 0 %, 14691 MiB, 59.85 W
2026/05/02 07:37:08.967, 2, 0 %, 12101 MiB, 66.04 W
2026/05/02 07:37:08.970, 3, 0 %, 15579 MiB, 48.52 W
2026/05/02 07:37:20.029, 0, 49 %, 15355 MiB, 76.59 W
2026/05/02 07:37:20.032, 1, 0 %, 14691 MiB, 46.74 W
2026/05/02 07:37:20.035, 2, 10 %, 12101 MiB, 66.99 W
2026/05/02 07:37:20.038, 3, 0 %, 15579 MiB, 48.52 W
2026/05/02 07:37:31.129, 0, 57 %, 15355 MiB, 57.23 W
2026/05/02 07:37:31.132, 1, 0 %, 14691 MiB, 46.77 W
2026/05/02 07:37:31.135, 2, 0 %, 12101 MiB, 66.29 W
2026/05/02 07:37:31.138, 3, 0 %, 15579 MiB, 49.26 W
2026/05/02 07:37:42.257, 0, 50 %, 15355 MiB, 76.72 W
2026/05/02 07:37:42.260, 1, 0 %, 14691 MiB, 123.45 W
2026/05/02 07:37:42.263, 2, 0 %, 12101 MiB, 53.58 W
2026/05/02 07:37:42.266, 3, 0 %, 15579 MiB, 40.94 W
2026/05/02 07:37:53.381, 0, 55 %, 15355 MiB, 96.72 W
2026/05/02 07:37:53.385, 1, 0 %, 14691 MiB, 46.90 W
2026/05/02 07:37:53.388, 2, 0 %, 12101 MiB, 152.38 W
2026/05/02 07:37:53.390, 3, 0 %, 15579 MiB, 47.43 W
2026/05/02 07:38:04.816, 0, 50 %, 15355 MiB, 56.99 W
2026/05/02 07:38:04.819, 1, 0 %, 14691 MiB, 46.52 W
2026/05/02 07:38:04.824, 2, 0 %, 12101 MiB, 66.29 W
2026/05/02 07:38:04.827, 3, 0 %, 15579 MiB, 49.26 W
2026/05/02 07:38:16.152, 0, 46 %, 15355 MiB, 57.20 W
2026/05/02 07:38:16.155, 1, 0 %, 14691 MiB, 46.77 W
2026/05/02 07:38:16.158, 2, 0 %, 12101 MiB, 66.53 W
2026/05/02 07:38:16.161, 3, 0 %, 15579 MiB, 48.53 W
2026/05/02 07:38:27.137, 0, 50 %, 15355 MiB, 90.58 W
2026/05/02 07:38:27.140, 1, 0 %, 14691 MiB, 46.22 W
2026/05/02 07:38:27.143, 2, 0 %, 12101 MiB, 64.75 W
2026/05/02 07:38:27.146, 3, 8 %, 15579 MiB, 92.39 W
2026/05/02 07:38:38.165, 0, 17 %, 15355 MiB, 57.53 W
2026/05/02 07:38:38.171, 1, 19 %, 14691 MiB, 50.25 W
2026/05/02 07:38:38.174, 2, 20 %, 12101 MiB, 77.20 W
2026/05/02 07:38:38.177, 3, 23 %, 15579 MiB, 82.02 W
2026/05/02 07:38:49.238, 0, 15 %, 15355 MiB, 52.92 W
2026/05/02 07:38:49.242, 1, 19 %, 14691 MiB, 50.28 W
2026/05/02 07:38:49.245, 2, 20 %, 12101 MiB, 76.04 W
2026/05/02 07:38:49.248, 3, 20 %, 15579 MiB, 86.19 W
2026/05/02 07:39:00.317, 0, 44 %, 15355 MiB, 91.25 W
2026/05/02 07:39:00.320, 1, 0 %, 14691 MiB, 46.25 W
2026/05/02 07:39:00.323, 2, 0 %, 12101 MiB, 66.49 W
2026/05/02 07:39:00.326, 3, 0 %, 15579 MiB, 49.47 W
2026/05/02 07:39:11.716, 0, 46 %, 15355 MiB, 107.88 W
2026/05/02 07:39:11.719, 1, 0 %, 14691 MiB, 46.22 W
2026/05/02 07:39:11.722, 2, 0 %, 12101 MiB, 65.97 W
2026/05/02 07:39:11.725, 3, 0 %, 15579 MiB, 49.19 W
2026/05/02 07:39:22.841, 0, 17 %, 15355 MiB, 81.67 W
2026/05/02 07:39:22.844, 1, 15 %, 14691 MiB, 94.96 W
2026/05/02 07:39:22.847, 2, 20 %, 12101 MiB, 93.17 W
2026/05/02 07:39:22.850, 3, 25 %, 15579 MiB, 56.15 W
2026/05/02 07:39:33.921, 0, 21 %, 15355 MiB, 58.21 W
2026/05/02 07:39:33.924, 1, 23 %, 14691 MiB, 46.77 W
2026/05/02 07:39:33.927, 2, 0 %, 12101 MiB, 66.77 W
2026/05/02 07:39:33.931, 3, 0 %, 15579 MiB, 49.02 W
2026/05/02 07:39:45.041, 0, 16 %, 15355 MiB, 83.85 W
2026/05/02 07:39:45.044, 1, 19 %, 14691 MiB, 101.87 W
2026/05/02 07:39:45.047, 2, 19 %, 12101 MiB, 77.45 W
2026/05/02 07:39:45.050, 3, 21 %, 15579 MiB, 58.34 W
2026/05/02 07:39:56.103, 0, 17 %, 15355 MiB, 57.30 W
2026/05/02 07:39:56.106, 1, 16 %, 14691 MiB, 42.54 W
2026/05/02 07:39:56.109, 2, 16 %, 12101 MiB, 61.99 W
2026/05/02 07:39:56.112, 3, 22 %, 15579 MiB, 90.76 W
2026/05/02 07:40:07.182, 0, 40 %, 15355 MiB, 57.93 W
2026/05/02 07:40:07.186, 1, 2 %, 14691 MiB, 47.01 W
2026/05/02 07:40:07.189, 2, 0 %, 12101 MiB, 68.48 W
2026/05/02 07:40:07.192, 3, 0 %, 15579 MiB, 48.53 W
2026/05/02 07:40:18.828, 0, 17 %, 15355 MiB, 57.53 W
2026/05/02 07:40:18.832, 1, 19 %, 14691 MiB, 50.26 W
2026/05/02 07:40:18.835, 2, 20 %, 12101 MiB, 75.30 W
2026/05/02 07:40:18.839, 3, 25 %, 15579 MiB, 92.01 W
2026/05/02 07:40:29.936, 0, 19 %, 15355 MiB, 61.91 W
2026/05/02 07:40:29.940, 1, 19 %, 14691 MiB, 81.72 W
2026/05/02 07:40:29.942, 2, 20 %, 12101 MiB, 121.43 W
2026/05/02 07:40:29.945, 3, 25 %, 15579 MiB, 55.17 W
2026/05/02 07:40:41.013, 0, 44 %, 15355 MiB, 57.00 W
2026/05/02 07:40:41.016, 1, 0 %, 14691 MiB, 40.22 W
2026/05/02 07:40:41.019, 2, 0 %, 12101 MiB, 54.14 W
2026/05/02 07:40:41.022, 3, 6 %, 15579 MiB, 50.02 W
2026/05/02 07:40:52.173, 0, 0 %, 15355 MiB, 66.62 W
2026/05/02 07:40:52.177, 1, 0 %, 14691 MiB, 46.49 W
2026/05/02 07:40:52.180, 2, 0 %, 12101 MiB, 65.72 W
2026/05/02 07:40:52.183, 3, 96 %, 15579 MiB, 51.12 W
2026/05/02 07:41:03.242, 0, 47 %, 15355 MiB, 56.74 W
2026/05/02 07:41:03.245, 1, 10 %, 14691 MiB, 47.50 W
2026/05/02 07:41:03.248, 2, 0 %, 12101 MiB, 66.29 W
2026/05/02 07:41:03.251, 3, 0 %, 15579 MiB, 47.80 W
2026/05/02 07:41:14.325, 0, 43 %, 15355 MiB, 65.72 W
2026/05/02 07:41:14.328, 1, 0 %, 14691 MiB, 47.00 W
2026/05/02 07:41:14.331, 2, 2 %, 12101 MiB, 66.29 W
2026/05/02 07:41:14.334, 3, 0 %, 15579 MiB, 48.78 W
